,key,LocID,airport name,facility type,FAA region,county,city,state,airport type,latitude,longiutde,Boundary Data Available
873,3106.0,0F2,BOWIE MUNI,Airport,ASW,MONTAGUE,BOWIE,TX,Public Use,33.601667,-97.775556,Yes
874,937.0,52A,MADISON MUNI,Airport,ASO,MORGAN,MADISON,GA,Public Use,33.612125,-83.460444,Yes
875,3219.0,F00,JONES FIELD,Airport,ASW,FANNIN,BONHAM,TX,Public Use,33.613092,-96.179325,Yes
876,495.0,BLH,BLYTHE,Airport,AWP,RIVERSIDE,BLYTHE,CA,Public Use,33.619167,-114.716889,Yes
877,383.0,7M1,MC GEHEE MUNI,Airport,ASW,DESHA,MC GEHEE,AR,Public Use,33.620221,-91.364841,Yes
878,365.0,CDH,HARRELL FIELD,Airport,ASW,OUACHITA,CAMDEN,AR,Public Use,33.622806,-92.763389,Yes
879,464.0,SDL,SCOTTSDALE,Airport,AWP,MARICOPA,SCOTTSDALE,AZ,Public Use,33.622889,-111.910528,Yes
880,5148.0,8F3,CROSBYTON MUNI,Airport,ASW,CROSBY,CROSBYTON,TX,Public Use,33.623833,-101.240861,No
881,3304.0,SWI,SHERMAN MUNI,Airport,ASW,GRAYSON,SHERMAN,TX,Public Use,33.624139,-96.586139,Yes
882,568.0,TRM,JACQUELINE COCHRAN RGNL,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Public Use,33.626667,-116.159667,Yes
883,970.0,CTJ,WEST GEORGIA RGNL - O V GRAY FIELD,Airport,ASO,CARROLL,CARROLLTON,GA,Public Use,33.631696,-85.152264,Yes
884,5161.0,T29,FLYING H RANCH,Airport,ASW,GRAYSON,WHITESBORO,TX,Public Use,33.632267,-96.9408,No
885,901.0,9A1,COVINGTON MUNI,Airport,ASO,NEWTON,COVINGTON,GA,Public Use,33.632308,-83.847447,Yes
886,3140.0,PRX,COX FIELD,Airport,ASW,LAMAR,PARIS,TX,Public Use,33.636611,-95.45075,Yes
887,921.0,ATL,HARTSFIELD - JACKSON ATLANTA INTL,Airport,ASO,FULTON,ATLANTA,GA,Federalized/Commercial,33.6367,-84.427864,Yes
888,387.0,LLQ,MONTICELLO MUNI/ELLIS FIELD,Airport,ASW,DREW,MONTICELLO,AR,Public Use,33.638556,-91.751,Yes
889,5100.0,S17,TWIN LAKES,Airport,ASO,AIKEN,GRANITEVILLE,SC,Public Use,33.645691,-81.867056,No
890,3301.0,60F,SEYMOUR MUNI,Airport,ASW,BAYLOR,SEYMOUR,TX,Public Use,33.648517,-99.261306,Yes
891,2354.0,F37,CARRIZOZO MUNI,Airport,ASW,LINCOLN,CARRIZOZO,NM,Public Use,33.648861,-105.895685,Yes
892,2895.0,AIK,AIKEN MUNI,Airport,ASO,AIKEN,AIKEN,SC,Public Use,33.649389,-81.685028,Yes
893,3182.0,GLE,GAINESVILLE MUNI,Airport,ASW,COOKE,GAINESVILLE,TX,Public Use,33.652194,-97.197278,Yes
894,3241.0,LBB,LUBBOCK PRESTON SMITH INTL,Airport,ASW,LUBBOCK,LUBBOCK,TX,Federalized/Commercial,33.663653,-101.820551,Yes
895,519.0,L77,CHIRIACO SUMMIT,Airport,AWP,RIVERSIDE,CHIRIACO SUMMIT,CA,Public Use,33.664889,-115.71,Yes
896,570.0,SNA,JOHN WAYNE AIRPORT-ORANGE COUNTY,Airport,AWP,ORANGE,SANTA ANA,CA,Federalized/Commercial,33.675667,-117.868222,Yes
897,2933.0,MYR,MYRTLE BEACH INTL,Airport,ASO,HORRY,MYRTLE BEACH,SC,Federalized/Commercial,33.67975,-78.928333,Yes
898,454.0,DVT,PHOENIX DEER VALLEY,Airport,AWP,MARICOPA,PHOENIX,AZ,Public Use,33.688306,-112.082556,Yes
899,4844.0,T16,RESERVE,Airport,ASW,CATRON,RESERVE,NM,Public Use,33.694333,-108.850001,No
900,4063.0,M95,RICHARD ARTHUR FIELD,Airport,ASO,FAYETTE,FAYETTE,AL,Public Use,33.709105,-87.815209,No
901,3267.0,GYI,NORTH TEXAS RGNL/PERRIN FIELD,Airport,ASW,GRAYSON,SHERMAN/DENISON,TX,Public Use,33.714111,-96.673667,Yes
902,2950.0,CKI,WILLIAMSBURG RGNL,Airport,ASO,WILLIAMSBURG,KINGSTREE,SC,Public Use,33.717222,-79.856972,Yes
903,368.0,M18,HOPE MUNI,Airport,ASW,HEMPSTEAD,HOPE,AR,Public Use,33.720111,-93.658861,Yes
904,2919.0,38J,HEMINGWAY-STUCKEY,Airport,ASO,WILLIAMSBURG,HEMINGWAY,SC,Public Use,33.728638,-79.515976,Yes
905,3131.0,F85,COCHRAN COUNTY,Airport,ASW,COCHRAN,MORTON,TX,Public Use,33.729264,-102.733818,Yes
906,559.0,HMT,HEMET-RYAN,Airport,AWP,RIVERSIDE,HEMET,CA,Federalized/Commercial,33.733992,-117.022544,Yes
907,5094.0,6J6,EDGEFIELD COUNTY,Airport,ASO,EDGEFIELD,TRENTON,SC,Public Use,33.736861,-81.81875,No
908,492.0,UDD,BERMUDA DUNES,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Public Use,33.748438,-116.274813,Yes
909,1951.0,RNV,CLEVELAND MUNI,Airport,ASO,BOLIVAR,CLEVELAND,MS,Public Use,33.761139,-90.757861,Yes
910,622.0,L65,PERRIS VALLEY,Airport,AWP,RIVERSIDE,PERRIS,CA,Public Use,33.764639,-117.219,Yes
911,2002.0,M37,RULEVILLE-DREW,Airport,ASO,SUNFLOWER,DREW,MS,Public Use,33.776392,-90.525008,Yes
912,915.0,FTY,FULTON COUNTY AIRPORT-BROWN FIELD,Airport,ASO,FULTON,ATLANTA,GA,Public Use,33.779139,-84.521361,Yes
913,968.0,IIY,WASHINGTON-WILKES COUNTY,Airport,ASO,WILKES,WASHINGTON,GA,Public Use,33.779417,-82.815833,Yes
914,942.0,D73,MONROE-WALTON COUNTY,Airport,ASO,WALTON,MONROE,GA,Public Use,33.782522,-83.692799,Yes
915,2927.0,6J0,LEXINGTON COUNTY AT PELION,Airport,ASO,LEXINGTON,PELION,SC,Public Use,33.794639,-81.245861,Yes
916,4095.0,P48,PLEASANT VALLEY,Airport,AWP,MARICOPA,PEORIA,AZ,Public Use,33.800591,-112.250715,No
917,691.0,TOA,ZAMPERINI FIELD,Airport,AWP,LOS ANGELES,TORRANCE,CA,Public Use,33.803389,-118.339611,Yes
918,375.0,4F7,KIZER FIELD,Airport,ASW,NEVADA,PRESCOTT,AR,Public Use,33.803889,-93.362167,Yes
919,476.0,E24,WHITERIVER,Airport,AWP,NAVAJO,WHITERIVER,AZ,Public Use,33.810608,-109.985744,Yes
920,2914.0,CRE,GRAND STRAND,Airport,ASO,HORRY,NORTH MYRTLE BEACH,SC,Public Use,33.81175,-78.723944,Yes
921,582.0,LGB,LONG BEACH /DAUGHERTY FIELD/,Airport,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,33.817754,-118.151733,Yes
922,2906.0,HYW,CONWAY-HORRY COUNTY,Airport,ASO,HORRY,CONWAY,SC,Public Use,33.828488,-79.122176,Yes
923,618.0,PSP,PALM SPRINGS INTL,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
924,1964.0,GNF,GRENADA MUNI,Airport,ASO,GRENADA,GRENADA,MS,Public Use,33.832444,-89.798167,Yes
925,5144.0,3T0,CEDAR MILLS,Airport,ASW,GRAYSON,GORDONVILLE,TX,Public Use,33.839346,-96.810069,No
926,359.0,5M4,FORDYCE MUNI,Airport,ASW,DALLAS,FORDYCE,AR,Public Use,33.845792,-92.365529,Yes
927,3082.0,F83,ABERNATHY MUNI,Airport,ASW,HALE,ABERNATHY,TX,Public Use,33.845914,-101.762948,Yes
928,298.0,M55,LAMAR COUNTY,Airport,ASO,LAMAR,VERNON,AL,Public Use,33.846719,-88.115476,Yes
929,2924.0,51J,LAKE CITY MUNI CJ EVANS FIELD,Airport,ASO,FLORENCE,LAKE CITY,SC,Public Use,33.853583,-79.768111,Yes
930,3222.0,CWC,KICKAPOO DOWNTOWN,Airport,ASW,WICHITA,WICHITA FALLS,TX,Public Use,33.860617,-98.490399,Yes
931,544.0,FUL,FULLERTON MUNI,Airport,AWP,ORANGE,FULLERTON,CA,Public Use,33.872014,-117.979784,Yes
932,1987.0,M40,MONROE COUNTY,Airport,ASO,MONROE,ABERDEEN/AMORY,MS,Public Use,33.87375,-88.489667,Yes
933,907.0,PDK,DEKALB-PEACHTREE,Airport,ASO,DE KALB,ATLANTA,GA,Public Use,33.875611,-84.301972,Yes
934,342.0,0M0,BILLY FREE MUNI,Airport,ASW,DESHA,DUMAS,AR,Public Use,33.884528,-91.534278,Yes
935,525.0,CPM,COMPTON/WOODLEY,Airport,AWP,LOS ANGELES,COMPTON,CA,Public Use,33.889917,-118.243806,Yes
936,1972.0,M44,HOUSTON MUNI,Airport,ASO,CHICKASAW,HOUSTON,MS,Public Use,33.891779,-89.023672,Yes
937,528.0,AJO,CORONA MUNI,Airport,AWP,RIVERSIDE,CORONA,CA,Public Use,33.897654,-117.60244,Yes
938,331.0,JFX,WALKER COUNTY-BEVILL FIELD,Airport,ASO,WALKER,JASPER,AL,Public Use,33.902,-87.313833,Yes
939,2931.0,S19,MC CORMICK COUNTY,Airport,ASO,MC CORMICK,MC CORMICK,SC,Public Use,33.908097,-82.26693,Yes
940,2136.0,60J,ODELL WILLIAMSON MUNI,Airport,ASO,BRUNSWICK,OCEAN ISLE BEACH,NC,Public Use,33.908506,-78.436672,Yes
941,2671.0,4O4,MC CURTAIN COUNTY RGNL,Airport,ASW,MC CURTAIN,IDABEL,OK,Public Use,33.909361,-94.859361,Yes
942,945.0,PUJ,PAULDING NORTHWEST ATLANTA,Airport,ASO,PAULDING,ATLANTA,GA,Public Use,33.912043,-84.940619,Yes
943,489.0,BNG,BANNING MUNI,Airport,AWP,RIVERSIDE,BANNING,CA,Public Use,33.922556,-116.850972,Yes
944,567.0,HHR,JACK NORTHROP FIELD/HAWTHORNE MUNI,Airport,AWP,LOS ANGELES,HAWTHORNE,CA,Public Use,33.92284,-118.335187,Yes
945,364.0,5M8,GURDON LOWE FIELD,Airport,ASW,CLARK,GURDON,AR,Public Use,33.923778,-93.168139,Yes
946,3236.0,LIU,LITTLEFIELD MUNI,Airport,ASW,LAMB,LITTLEFIELD,TX,Public Use,33.923944,-102.386674,Yes
947,4993.0,37K,FALCONHEAD,Airport,ASW,LOVE,BURNEYVILLE,OK,Public Use,33.925972,-97.296361,No
948,410.0,55M,STAR CITY MUNI,Airport,ASW,LINCOLN,STAR CITY,AR,Public Use,33.926417,-91.861111,Yes
949,2942.0,6J4,SALUDA COUNTY,Airport,ASO,SALUDA,SALUDA,SC,Public Use,33.926793,-81.794628,Yes
950,1947.0,04M,CALHOUN COUNTY,Airport,ASO,CALHOUN,PITTSBORO,MS,Public Use,33.930083,-89.343278,Yes
951,2091.0,SUT,CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD,Airport,ASO,BRUNSWICK,OAK ISLAND,NC,Public Use,33.930806,-78.073361,Yes
952,2905.0,CAE,COLUMBIA METROPOLITAN,Airport,ASO,LEXINGTON,COLUMBIA,SC,Federalized/Commercial,33.938833,-81.119528,Yes
953,2644.0,DUA,DURANT RGNL - EAKER FIELD,Airport,ASW,BRYAN,DURANT,OK,Public Use,33.942267,-96.394531,Yes
954,584.0,LAX,LOS ANGELES INTL,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
955,3339.0,F14,WICHITA VALLEY,Airport,ASW,WICHITA,WICHITA FALLS,TX,Public Use,33.947722,-98.616694,Yes
956,877.0,AHN,ATHENS/BEN EPPS,Airport,ASO,CLARKE,ATHENS,GA,Federalized/Commercial,33.948583,-83.326361,Yes
957,637.0,RAL,RIVERSIDE MUNI,Airport,AWP,RIVERSIDE,RIVERSIDE,CA,Public Use,33.951889,-117.445111,Yes
958,2923.0,CUB,JIM HAMILTON L.B. OWENS,Airport,ASO,RICHLAND,COLUMBIA,SC,Public Use,33.970472,-80.99525,Yes
959,477.0,E25,WICKENBURG MUNI,Airport,AWP,MARICOPA,WICKENBURG,AZ,Public Use,33.97064,-112.795147,Yes
960,4065.0,20A,ROBBINS FIELD,Airport,ASO,BLOUNT,ONEONTA,AL,Public Use,33.971278,-86.380389,No
961,314.0,GAD,NORTHEAST ALABAMA RGNL,Airport,ASO,ETOWAH,GADSDEN,AL,Public Use,33.972649,-86.089083,Yes
962,518.0,CNO,CHINO,Airport,AWP,SAN BERNARDINO,CHINO,CA,Public Use,33.974779,-117.636483,Yes
963,918.0,LZU,GWINNETT COUNTY - BRISCOE FIELD,Airport,ASO,GWINNETT,LAWRENCEVILLE,GA,Public Use,33.978076,-83.962377,Yes
964,882.0,WDR,BARROW COUNTY,Airport,ASO,BARROW,WINDER,GA,Public Use,33.982861,-83.667417,Yes
965,539.0,RIR,FLABOB,Airport,AWP,RIVERSIDE,RIVERSIDE/RUBIDOUX/,CA,Public Use,33.988778,-117.409972,Yes
966,3303.0,SPS,SHEPPARD AFB/WICHITA FALLS MUNI,Airport,ASW,WICHITA,WICHITA FALLS,TX,Federalized/Commercial,33.988803,-98.491903,Yes
967,2665.0,F31,LAKE TEXOMA STATE PARK,Airport,ASW,MARSHALL,KINGSTON,OK,Public Use,33.991056,-96.642722,Yes
968,1949.0,09M,CHARLESTON MUNI,Airport,ASO,TALLAHATCHIE,CHARLESTON,MS,Public Use,33.991361,-90.078556,Yes
969,2947.0,SMS,SUMTER,Airport,ASO,SUMTER,SUMTER,SC,Public Use,33.995026,-80.361329,Yes
970,370.0,M77,HOWARD COUNTY,Airport,ASW,HOWARD,NASHVILLE,AR,Public Use,33.997215,-93.838076,Yes
971,3174.0,41F,FLOYDADA MUNI,Airport,ASW,FLOYD,FLOYDADA,TX,Public Use,34.001528,-101.33025,Yes
972,4084.0,Z95,CIBECUE,Airport,AWP,NAVAJO,CIBECUE,AZ,Public Use,34.003333,-110.444167,No
973,4835.0,13Q,JEWETT MESA,Airport,ASW,CATRON,APACHE CREEK,NM,Public Use,34.004306,-108.679778,No
974,897.0,RYY,COBB COUNTY-MC COLLUM FIELD,Airport,ASO,COBB,ATLANTA,GA,Public Use,34.013157,-84.597056,Yes
975,2628.0,90F,BROKEN BOW,Airport,ASW,MC CURTAIN,BROKEN BOW,OK,Public Use,34.013999,-94.758549,Yes
976,4672.0,5A4,OKOLONA MUNI-RICHARD STOVALL FIELD,Airport,ASO,CHICKASAW,OKOLONA,MS,Public Use,34.015806,-88.726194,No
977,655.0,SMO,SANTA MONICA MUNI,Airport,AWP,LOS ANGELES,SANTA MONICA,CA,Public Use,34.015833,-118.451306,Yes
978,949.0,4A4,POLK COUNTY AIRPORT- CORNELIUS MOORE FIELD,Airport,ASO,POLK,CEDARTOWN,GA,Public Use,34.018694,-85.146472,Yes
979,2386.0,ONM,SOCORRO MUNI,Airport,ASW,SOCORRO,SOCORRO,NM,Public Use,34.022472,-106.903139,Yes
980,3151.0,3F6,DAN E RICHARDS MUNI,Airport,ASW,COTTLE,PADUCAH,TX,Public Use,34.027633,-100.282003,Yes
981,2695.0,HHW,STAN STAMPER MUNI,Airport,ASW,CHOCTAW,HUGO,OK,Public Use,34.033639,-95.542056,Yes
982,372.0,DEQ,J LYNN HELMS SEVIER COUNTY,Airport,ASW,SEVIER,DE QUEEN,AR,Public Use,34.047,-94.399361,Yes
983,615.0,ONT,ONTARIO INTL,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
984,5005.0,1F1,LAKE MURRAY STATE PARK,Airport,ASW,CARTER,OVERBROOK,OK,Public Use,34.075097,-97.106679,No
985,631.0,REI,REDLANDS MUNI,Airport,AWP,SAN BERNARDINO,REDLANDS,CA,Public Use,34.08525,-117.146389,Yes
986,533.0,EMT,EL MONTE,Airport,AWP,LOS ANGELES,EL MONTE,CA,Public Use,34.086009,-118.034845,Yes
987,2948.0,5J9,TWIN CITY,Airport,ASO,HORRY,LORIS,SC,Public Use,34.088417,-78.864917,Yes
988,4059.0,PYP,CENTRE-PIEDMONT-CHEROKEE COUNTY RGNL,Airport,ASO,CHEROKEE,CENTRE,AL,Public Use,34.089917,-85.610083,No
989,2920.0,0A2,HESTER MEMORIAL,Airport,ASO,ABBEVILLE,CALHOUN FALLS,SC,Public Use,34.090556,-82.565194,Yes
990,499.0,POC,BRACKETT FIELD,Airport,AWP,LOS ANGELES,LA VERNE,CA,Public Use,34.091667,-117.781778,Yes
991,4837.0,N29,MAGDALENA,Airport,ASW,SOCORRO,MAGDALENA,NM,Public Use,34.094151,-107.297169,No
992,913.0,27A,ELBERT COUNTY-PATZ FIELD,Airport,ASO,ELBERT,ELBERTON,GA,Public Use,34.095197,-82.815864,Yes
993,648.0,SBD,SAN BERNARDINO INTL,Airport,AWP,SAN BERNARDINO,SAN BERNARDINO,CA,Public Use,34.095361,-117.234889,Yes
994,356.0,M89,DEXTER B FLORENCE MEMORIAL FIELD,Airport,ASW,CLARK,ARKADELPHIA,AR,Public Use,34.099806,-93.066083,Yes
995,506.0,CCB,CABLE,Airport,AWP,SAN BERNARDINO,UPLAND,CA,Public Use,34.111611,-117.687389,Yes
996,303.0,HAB,MARION COUNTY-RANKIN FITE,Airport,ASO,MARION,HAMILTON,AL,Public Use,34.116944,-87.998222,Yes
997,893.0,VPC,CARTERSVILLE,Airport,ASO,BARTOW,CARTERSVILLE,GA,Public Use,34.123147,-84.848707,Yes
998,634.0,L67,RIALTO MUNI /MIRO FLD/,Airport,AWP,SAN BERNARDINO,RIALTO,CA,Public Use,34.129344,-117.40163,Yes
999,470.0,D68,SPRINGERVILLE MUNI,Airport,AWP,APACHE,SPRINGERVILLE,AZ,Public Use,34.129417,-109.310861,Yes
1000,690.0,L22,YUCCA VALLEY,Airport,AWP,SAN BERNARDINO,YUCCA VALLEY,CA,Public Use,34.129833,-116.406889,Yes
1001,676.0,TNP,TWENTYNINE PALMS,Airport,AWP,SAN BERNARDINO,TWENTYNINE PALMS,CA,Public Use,34.131583,-115.945806,Yes
1002,2922.0,58J,HUGGINS MEMORIAL,Airport,ASO,FLORENCE,TIMMONSVILLE,SC,Public Use,34.135575,-79.921411,Yes
1003,2669.0,1F4,MADILL MUNI,Airport,ASW,MARSHALL,MADILL,OK,Public Use,34.140402,-96.812032,Yes
1004,276.0,3M2,DOUBLE SPRINGS-WINSTON COUNTY,Airport,ASO,WINSTON,DOUBLE SPRINGS,AL,Public Use,34.144306,-87.32775,Yes
1005,2379.0,PRZ,PORTALES MUNI,Airport,ASW,ROOSEVELT,PORTALES,NM,Public Use,34.145472,-103.410333,Yes
1006,2621.0,1F0,ARDMORE DOWNTOWN EXECUTIVE,Airport,ASW,CARTER,ARDMORE,OK,Public Use,34.146989,-97.122652,Yes
1007,422.0,P20,AVI SUQUILLA,Airport,AWP,LA PAZ,PARKER,AZ,Public Use,34.149833,-114.267833,Yes
1008,642.0,L80,ROY WILLIAMS,Airport,AWP,SAN BERNARDINO,JOSHUA TREE,CA,Public Use,34.154171,-116.252232,Yes
1009,269.0,C22,CENTRE MUNI,Airport,ASO,CHEROKEE,CENTRE,AL,Public Use,34.159874,-85.635129,Yes
1010,2010.0,33M,WATER VALLEY MUNI,Airport,ASO,YALOBUSHA,WATER VALLEY,MS,Public Use,34.167861,-89.684889,Yes
1011,3195.0,PVW,HALE COUNTY,Airport,ASW,HALE,PLAINVIEW,TX,Public Use,34.168147,-101.717336,Yes
1012,363.0,PBF,GRIDER FIELD,Airport,ASW,JEFFERSON,PINE BLUFF,AR,Public Use,34.174513,-91.935604,Yes
1013,927.0,19A,JACKSON COUNTY,Airport,ASO,JACKSON,JEFFERSON,GA,Public Use,34.176128,-83.561692,Yes
1014,2929.0,MAO,MARION COUNTY,Airport,ASO,MARION,MARION,SC,Public Use,34.181167,-79.334722,Yes
1015,3261.0,2T1,MULESHOE MUNI,Airport,ASW,BAILEY,MULESHOE,TX,Public Use,34.185136,-102.641098,Yes
1016,2912.0,FLO,FLORENCE RGNL,Airport,ASO,FLORENCE,FLORENCE,SC,Public Use,34.185361,-79.723889,Yes
1017,5095.0,S79,GREEN SEA,Airport,ASO,HORRY,GREEN SEA,SC,Public Use,34.185556,-79.020588,No
1018,2620.0,80F,ANTLERS MUNI,Airport,ASW,PUSHMATAHA,ANTLERS,OK,Public Use,34.192611,-95.649861,Yes
1019,2706.0,0F9,TISHOMINGO AIRPARK,Airport,ASW,JOHNSTON,TISHOMINGO,OK,Public Use,34.1985,-96.6745,Yes
1020,496.0,BUR,BOB HOPE,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
1021,617.0,OXR,OXNARD,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
1022,679.0,VNY,VAN NUYS,Airport,AWP,LOS ANGELES,VAN NUYS,CA,Public Use,34.209806,-118.489972,Yes
1023,511.0,CMA,CAMARILLO,Airport,AWP,VENTURA,CAMARILLO,CA,Public Use,34.21375,-119.094361,Yes
1024,4056.0,2A8,ADDISON MUNI,Airport,ASO,WINSTON,ADDISON,AL,Public Use,34.217142,-87.158158,No
1025,3340.0,F05,WILBARGER COUNTY,Airport,ASW,WILBARGER,VERNON,TX,Public Use,34.225667,-99.28375,Yes
1026,255.0,8A0,ALBERTVILLE RGNL-THOMAS J BRUMLIK FLD,Airport,ASO,MARSHALL,ALBERTVILLE,AL,Public Use,34.229111,-86.25575,Yes
1027,4673.0,MMS,SELFS,Airport,ASO,QUITMAN,MARKS,MS,Public Use,34.231444,-90.289556,No
1028,4996.0,1O1,GRANDFIELD MUNI,Airport,ASW,TILLMAN,GRANDFIELD,OK,Public Use,34.237589,-98.742009,No
1029,5099.0,52J,LEE COUNTY-BUTTERS FIELD,Airport,ASO,LEE,BISHOPVILLE,SC,Public Use,34.244485,-80.236034,No
1030,2917.0,GRD,GREENWOOD COUNTY,Airport,ASO,GREENWOOD,GREENWOOD,SC,Public Use,34.248722,-82.159083,Yes
1031,4999.0,F32,HEALDTON MUNI,Airport,ASW,CARTER,HEALDTON,OK,Public Use,34.254889,-97.472889,No
1032,453.0,PAN,PAYSON,Airport,AWP,GILA,PAYSON,AZ,Public Use,34.256836,-111.339256,Yes
1033,685.0,WHP,WHITEMAN,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Public Use,34.259325,-118.413433,Yes
1034,353.0,5M1,DE WITT MUNI,Airport,ASW,ARKANSAS,DE WITT,AR,Public Use,34.262283,-91.307487,Yes
1035,493.0,L35,BIG BEAR CITY,Airport,AWP,SAN BERNARDINO,BIG BEAR CITY,CA,Public Use,34.263778,-116.856028,Yes
1036,468.0,SOW,SHOW LOW RGNL,Airport,AWP,NAVAJO,SHOW LOW,AZ,Federalized/Commercial,34.265472,-110.005667,Yes
1037,2007.0,TUP,TUPELO RGNL,Airport,ASO,LEE,TUPELO,MS,Public Use,34.268108,-88.769895,Yes
1038,281.0,3A1,FOLSOM FIELD,Airport,ASO,CULLMAN,CULLMAN,AL,Public Use,34.268694,-86.858028,Yes
1039,2164.0,ILM,WILMINGTON INTL,Airport,ASO,NEW HANOVER,WILMINGTON,NC,Federalized/Commercial,34.270611,-77.902556,Yes
1040,933.0,GVL,LEE GILMER MEMORIAL,Airport,ASO,HALL,GAINESVILLE,GA,Public Use,34.272627,-83.830223,Yes
1041,2097.0,CPC,COLUMBUS COUNTY MUNI,Airport,ASO,COLUMBUS,WHITEVILLE,NC,Public Use,34.272861,-78.715,Yes
1042,1996.0,22M,PONTOTOC COUNTY,Airport,ASO,PONTOTOC,PONTOTOC,MS,Public Use,34.275556,-89.038028,Yes
1043,3286.0,F01,QUANAH MUNI,Airport,ASW,HARDEMAN,QUANAH,TX,Public Use,34.277083,-99.759269,Yes
1044,316.0,1M4,POSEY FIELD,Airport,ASO,WINSTON,HALEYVILLE,AL,Public Use,34.280333,-87.600417,Yes
1045,5091.0,6J7,BRANHAMS,Airport,ASO,DARLINGTON,DARLINGTON,SC,Public Use,34.281528,-79.927611,No
1046,2951.0,CDN,WOODWARD FIELD,Airport,ASO,KERSHAW,CAMDEN,SC,Public Use,34.283583,-80.564861,Yes
1047,1959.0,CKM,FLETCHER FIELD,Airport,ASO,COAHOMA,CLARKSDALE,MS,Public Use,34.299722,-90.512306,Yes
1048,2622.0,ADM,ARDMORE MUNI,Airport,ASW,CARTER,ARDMORE,OK,Public Use,34.30425,-97.020583,Yes
1049,2934.0,EOE,NEWBERRY COUNTY,Airport,ASO,NEWBERRY,NEWBERRY,SC,Public Use,34.309333,-81.640667,Yes
1050,894.0,CNI,CHEROKEE COUNTY,Airport,ASO,CHEROKEE,CANTON,GA,Public Use,34.312218,-84.422156,Yes
1051,2910.0,FDW,FAIRFIELD COUNTY,Airport,ASO,FAIRFIELD,WINNSBORO,SC,Public Use,34.315472,-81.108806,Yes
1052,4830.0,C54,CATRON COUNTY,Airport,ASW,CATRON,QUEMADO,NM,Public Use,34.315722,-108.309889,No
1053,406.0,9M8,SHERIDAN MUNI,Airport,ASW,GRANT,SHERIDAN,AR,Public Use,34.327306,-92.351389,Yes
1054,378.0,M78,MALVERN MUNI,Airport,ASW,HOT SPRING,MALVERN,AR,Public Use,34.333316,-92.761499,Yes
1055,4209.0,18A,FRANKLIN COUNTY,Airport,ASO,FRANKLIN,CANON,GA,Public Use,34.340361,-83.130806,No
1056,656.0,SZP,SANTA PAULA,Airport,AWP,VENTURA,SANTA PAULA,CA,Public Use,34.346974,-119.061665,Yes
1057,951.0,RMG,RICHARD B RUSSELL,Airport,ASO,FLOYD,ROME,GA,Public Use,34.350778,-85.158667,Yes
1058,2649.0,FDR,FREDERICK RGNL,Airport,ASW,TILLMAN,FREDERICK,OK,Public Use,34.352096,-98.983909,Yes
1059,1992.0,PMU,PANOLA COUNTY,Airport,ASO,PANOLA,BATESVILLE,MS,Public Use,34.3635,-89.892889,Yes
1060,4986.0,92F,CHATTANOOGA SKY HARBOR,Airport,ASW,TILLMAN,CHATTANOOGA,OK,Public Use,34.3687,-98.682064,No
1061,2711.0,3O5,WALTERS MUNI,Airport,ASW,COTTON,WALTERS,OK,Public Use,34.372584,-98.405886,Yes
1062,561.0,L26,HESPERIA,Airport,AWP,SAN BERNARDINO,HESPERIA,CA,Public Use,34.376944,-117.316056,Yes
1063,2008.0,UOX,UNIVERSITY-OXFORD,Airport,ASO,LAFAYETTE,OXFORD,MS,Public Use,34.384333,-89.536806,Yes
1064,5183.0,29F,JOE VAUGHN SPRAYING,Airport,ASW,SWISHER,KRESS,TX,Public Use,34.395898,-101.767125,No
1065,2623.0,AQR,ATOKA MUNI,Airport,ASW,ATOKA,ATOKA,OK,Public Use,34.398339,-96.14806,Yes
1066,289.0,8A1,GUNTERSVILLE MUNI - JOE STARNES FIELD,Airport,ASO,MARSHALL,GUNTERSVILLE,AL,Public Use,34.399436,-86.270181,Yes
1067,2918.0,HVS,HARTSVILLE RGNL,Airport,ASO,DARLINGTON,HARTSVILLE,SC,Public Use,34.403083,-80.119222,Yes
1068,4078.0,99A,SMITH'S INTL,Airport,ASW,JEFFERSON,SHERRILL,AR,Public Use,34.406222,-91.95875,No
1069,291.0,5M0,HARTSELLE-MORGAN COUNTY REGIONAL,Airport,ASO,MORGAN,HARTSELLE,AL,Public Use,34.408222,-86.932944,Yes
1070,335.0,M73,ALMYRA MUNI,Airport,ASW,ARKANSAS,ALMYRA,AR,Public Use,34.412475,-91.465295,Yes
1071,653.0,SBA,SANTA BARBARA MUNI,Airport,AWP,SANTA BARBARA,SANTA BARBARA,CA,Public Use,34.426194,-119.8415,Yes
